demography_id	target_allele_frequency	statistic_scope	metric	statistic	threshold_years	n_neutral	mean_loo_p	fraction_loo_p_lt_0_05	ks_uniform_p	calibration_note
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.5056	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.5054	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.5054	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.5053	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.5578	0.04	3.33031004569e-10	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.5791	0.04	3.2852900133e-14	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.5052	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	1000	100	0.5242	0.04	0.000555192732801	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	4500	100	0.5054	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	10000	100	0.5056	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	20000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	30000	100	0.5053	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	40000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	50000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	100	0.5055	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_overall	0	100	0.5059	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	100	0.9148	0.03	5.35867765923e-105	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	100	0.702	0.03	1.3760265109e-37	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	100	0.5662	0.04	4.9327378858e-09	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.5236	0.04	0.252692757006	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.5184	0.04	0.518219364548	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.5216	0	0.164962640393	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.5695	0	1.86522871909e-11	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.7558	0.03	2.41473581264e-51	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.5362	0.04	3.92192438302e-05	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.5086	0.04	0.995307510717	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.5072	0.04	0.995307510717	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.5063	0.04	0.995307510717	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.5058	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.5068	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.8077	0.02	7.0186832044e-65	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.5785	0.04	4.11039500252e-12	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.5183	0.04	0.518219364548	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.5148	0.04	0.684670679165	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.511	0.04	0.995307510717	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.5105	0.04	0.953215971064	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.5124	0.04	0.684670679165	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	0.7841	0.04	2.41473581264e-51	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	0.626	0.03	8.06970298829e-11	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	0.5943	0.01	4.9327378858e-09	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	100	0.5776	0.04	1.99648059906e-07	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	100	0.5456	0.04	0.0198392421256	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	100	0.5363	0.03	0.103303749018	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	100	0.5377	0.04	0.0620923406988	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	normalized_cdf_area	cdf_area_overall	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	100	0.7195	0.04	2.75009826004e-43	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	100	0.5053	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	100	0.5053	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	100	0.829	0.04	8.6198642411e-72	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	100	0.5077	0.04	0.684670679165	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	100	0.5052	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.5053	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.5457	0.04	6.08314401534e-08	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.5831	0.04	5.94761745136e-15	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	1000	100	0.5226	0.04	0.00123399263828	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	4500	100	0.5054	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	10000	100	0.5055	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	20000	100	0.5054	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	30000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	40000	100	0.5052	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	region_mean	p_tmrca_lt_threshold	p_overall	50000	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	100	0.9146	0.04	5.35867765923e-105	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	100	0.5381	0.03	0.0358251196927	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	0.505	0.04	1	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	100	0.5051	0.04	0.999999999978	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	normalized_cdf_area	cdf_area_overall	0	100	0.5067	0.04	0.999969247903	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	1	0	0	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	0.9422	0.04	1.30666690818e-122	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	0.9148	0.02	5.35867765923e-105	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	100	0.9804	0.02	2.53530120046e-170	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	100	0.9436	0	1.30666690818e-122	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	100	0.8273	0	4.29403834901e-67	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.6533	0	1.02347611269e-15	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.6833	0	1.20074949295e-24	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.7808	0	6.59944020923e-55	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.8579	0	1.14647452277e-79	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.9252	0.02	4.08257555895e-110	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.7558	0	5.52361472608e-48	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.619	0	1.86522871909e-11	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.5212	0.04	0.370632025586	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.5151	0.03	0.518219364548	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.5199	0.02	0.252692757006	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.5225	0.03	0.0620923406988	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.9436	0	1.30666690818e-122	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.792	0.02	8.99787306063e-57	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.6882	0.01	7.03014030752e-20	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.5534	0.03	0.00537640659638	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.5358	0.04	0.0198392421257	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.5294	0.04	0.103303749018	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.5264	0.04	0.0358251196927	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
eas_phlash_median	0.1	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	0.9264	0	4.08257555895e-110	descriptive only; LOO reuses the neutral bank and finite-null p-values are discrete
